EXEC_TIME,MSIZE,BSIZE,CPUS_PER_NODE,NUM_NODES,NUM_CPUS,CPU_AVG,MEM_AVG,CPU_AVG_USED,MEM_AVG_USED,Linear Regression_ORIGINAL,Polynomial Regression_ORIGINAL,Random Forest_ORIGINAL,FFNN_ORIGINAL,XGBoost_ORIGINAL
4973,36,400,112,2,112,93.79,16.41,105.04,18.38,3005.152799764006,4686.342132154058,4377.572,5273.30361328125,5052.2646
76,16,256,112,5,448,28.81,14.49,129.07,64.92,207.05328901667917,44.258085446104246,73.744,71.95604705810547,79.00016
61,14,200,112,8,784,8.7,13.98,68.21,109.6,-296.9231857788893,141.36882886948518,85.24,36.90453186035156,66.49159
4343,12,1200,112,3,224,60.58,18.8,135.7,42.11,4166.040966757062,4126.543996180073,4246.85,4199.209521484375,4325.621
247,16,400,112,8,784,24.6,14.24,192.86,111.64,835.4766227696402,217.49366369474603,250.934,310.3173034667969,256.18585
31,18,128,112,3,224,27.22,14.14,60.97,31.67,-149.71439902663383,40.261979553150354,36.178,74.58419599533082,26.064249
1540,14,800,112,16,1680,10.48,14.25,176.06,239.4,2375.282798496585,1218.4405420789008,1450.33,1595.6208984375,1526.095
16,13,128,112,3,224,17.26,13.73,38.66,30.76,-674.2083009514015,-96.03399300685908,21.006,-16.43955886363983,14.120938
71,12,256,112,2,112,51.15,15.14,57.29,16.96,-176.69154787548746,87.1117686447559,69.284,72.66993789672851,74.30397
1206,16,512,112,2,112,74.51,16.43,83.45,18.4,1423.8344508209639,1068.8120192759072,1134.192,1111.9825073242187,1167.039
5502,15,1200,112,3,224,52.59,18.62,117.8,41.71,4480.7373079119225,6400.128313670056,5328.326,5684.49609375,5560.963
1597,15,800,112,3,224,50.57,16.12,113.28,36.11,2635.532812354678,2079.4154676909766,1580.538,1608.14033203125,1625.455
50,10,200,112,8,784,3.61,14.22,28.3,111.48,-716.5183073187034,244.86676088713858,62.85223333333333,20.447504425048827,42.885414
711,15,600,112,4,336,32.47,15.05,109.1,50.57,1700.980469693506,841.0092042386449,705.21,656.52021484375,723.89417
66,14,256,112,5,448,21.39,13.96,95.83,62.54,-2.7442717532278493,57.55545195820048,63.562,107.87892379760743,71.62565
1377,13,800,112,4,336,30.71,15.55,103.19,52.25,2413.7851567022212,1337.2840122488412,1372.324,1339.3640869140625,1362.3798
852,17,600,112,8,784,30.44,14.34,238.65,112.43,1862.9776509332164,662.8822227537914,854.286,921.7573852539062,805.8436
1431,13,800,112,16,1680,9.1,14.48,152.88,243.26,2270.384018111632,1213.2554825116856,1406.558,1444.3677734375,1424.1316
35,8,256,112,3,224,13.25,13.4,29.68,30.02,-608.2367642978504,6.83369994071893,36.678,-37.91299576759339,31.410076
748,16,600,112,5,448,50.15,15.35,224.67,68.77,1793.9291551959102,824.3562913787946,751.954,665.9466369628906,724.13477
5951,24,600,112,2,112,85.6,16.31,95.87,18.27,2668.969682923186,3822.7399562972314,6110.838,5917.41064453125,6982.421
186,12,400,112,8,784,13.31,13.94,104.35,109.29,415.881501229826,383.4738121234991,189.11,202.60595092773437,200.85368
58,17,200,112,5,448,24.77,14.12,110.97,63.26,53.62344002361874,-13.894672539645057,59.622,47.03773651123047,46.965126
201,8,512,112,2,112,49.73,14.36,55.7,16.08,584.6442077413353,80.58573450958488,243.032,182.23129577636718,217.375
1201,24,600,112,12,1232,38.62,14.75,475.8,181.72,2549.468734097695,941.0131109778476,1441.058,1110.303271484375,1073.861
3145,64,200,112,2,112,94.04,15.28,105.32,17.11,5019.716402764083,4013.3400508992627,2765.378,4894.529248046875,2638.8364
1881,22,600,112,4,336,67.19,16.66,225.76,55.98,2435.2719323881806,2102.374227851973,1732.0510666666667,2168.0517578125,1793.1783
56,13,256,112,4,336,25.19,13.95,84.64,46.87,-95.69295725563211,57.842876215146816,52.868,27.177848243713377,49.65939
195,10,400,112,16,1680,4.71,13.76,79.13,231.17,110.48318139952585,-63.44251894612967,196.186,179.9025535583496,191.61227
151,22,256,112,5,448,40.07,14.19,179.51,63.57,836.4459713264005,87.14082572599011,136.31,160.78229331970215,76.88881
2256,20,800,112,8,784,44.24,15.6,346.84,122.3,3100.2762398666996,2226.578520778465,2268.482761904762,2219.822607421875,2366.531
4297,20,1000,112,12,1232,29.56,15.12,364.18,186.28,3975.0781081151254,3775.058823451647,4215.379142857143,4153.625244140625,4232.655
1282,12,800,112,6,560,23.3,14.46,130.48,80.98,2284.9861865521693,1086.994227015465,1250.8023333333335,1328.358349609375,1230.4371
5197,14,1200,112,4,336,53.8,18.8,180.77,63.17,4363.88843264442,5297.461369909411,5037.084,5075.01650390625,5142.0293
721,15,512,112,3,224,50.61,15.84,113.37,35.48,1306.985575553461,698.3633167532207,671.098,521.5279052734375,591.10425
596,12,512,112,2,112,61.19,16.1,68.53,18.03,1004.2393292811495,469.784068810887,555.5193333333333,564.0326721191407,571.60187
76,22,200,112,6,560,33.14,14.08,185.58,78.85,566.1672470658373,-68.62124029072788,290.5313333333333,474.2830535888672,184.82512
1563,40,400,112,6,560,82.42,16.21,461.55,90.78,3376.947541773624,2227.047069304141,1628.65,1682.397802734375,1625.4192
2468,12,1000,112,5,448,30.22,15.6,135.39,69.89,3219.538529213341,2132.061791321186,2518.956,2386.09736328125,2479.94
47,10,200,112,6,560,6.5,13.46,36.4,75.38,-692.6181175536051,124.82277478425374,44.769366666666656,56.449918556213376,62.81794
645,12,600,112,16,1680,7.26,14.04,121.97,235.87,1242.8829899480556,506.8382641249416,628.004,578.7529602050781,640.1631
7151,32,1000,112,12,1232,72.91,18.92,898.25,233.09,5233.863472734568,8747.421222751418,7811.872,7996.24140625,7977.082
40,10,200,112,6,560,11.11,13.22,62.22,74.03,-692.6181175536051,124.82277478425374,44.769366666666656,56.449918556213376,62.81794
6791,18,1200,112,8,784,37.77,17.39,296.12,136.34,4735.683174654037,6735.079561004556,6588.33,6784.7626953125,6853.862
91,20,256,112,5,448,48.16,13.81,215.76,61.87,626.6484105564934,59.97442514378008,104.012,137.2257715821266,83.65063
3672,32,400,112,2,112,89.69,16.14,100.45,18.08,2585.557678224192,3637.8199889720518,3587.284,3973.64130859375,4051.1282
496,17,512,112,5,448,53.5,15.49,239.68,69.4,1492.8829465582699,590.5417584704076,505.408,468.5901733398438,544.226
358,8,600,112,8,784,7.09,14.09,55.59,110.47,918.8886274686345,879.1577164687412,375.562,288.9364410400391,337.05817
1085,20,512,112,3,224,80.85,16.16,181.1,36.2,1831.4794774782288,1453.0441985312725,1154.624,1263.44716796875,1161.1783
181,13,400,112,4,336,26.47,14.64,88.94,49.19,568.5806611449761,232.1079941741504,183.222,199.59200744628907,169.1003
30,10,128,112,6,560,4.36,13.43,24.42,75.21,-1024.7549267539096,-3.4420469749379663,38.0678,-19.708772659301758,71.75087
201,13,400,112,8,784,15.72,14.06,123.24,110.23,520.7802816147796,330.7464327174805,203.868,229.7359619140625,206.34514
397,8,600,112,16,1680,3.53,13.83,59.3,232.34,823.2878684082415,666.9972710121865,433.528,389.05029296875,398.82007
27,12,200,112,3,224,24.66,14.11,55.24,31.61,-446.97027213605065,-17.336624704222572,33.17,48.68675994873047,25.60773
3107,50,400,112,6,560,81.15,16.31,454.44,91.34,4425.935345623159,4022.3413780381834,3056.76,3371.875048828125,3306.614
504,10,600,112,16,1680,5.33,13.84,89.54,232.51,1033.0854291781484,563.461960356791,505.136,478.5381713867188,514.46936
6868,40,400,112,2,112,93.57,16.78,104.8,18.79,3424.7479213038205,5843.616818626096,5813.52,6784.54765625,7047.747
416,50,200,112,6,560,68.12,15.44,381.47,86.46,3503.3330978445365,-404.26647041494675,762.9,106.66268768310547,363.827
1111,40,400,112,12,1232,52.98,15.9,652.71,195.89,3305.2469724783286,1301.0494893550638,1147.894,1032.6695190429687,1135.0828
276,10,512,112,5,448,19.18,14.3,85.93,64.06,758.591483863595,362.4976145717026,263.226,272.7840301513672,256.85153
546,32,400,112,12,1232,57.58,15.33,709.39,188.87,2466.0567293987006,707.3098999023323,602.344,566.3321411132813,583.849
216,8,512,112,5,448,11.97,14.08,53.63,63.08,548.7939230936879,407.2246594066593,222.288,159.28656921386718,180.78748
1761,16,800,112,4,336,40.63,15.99,136.52,53.73,2728.481497857082,2127.563778253254,1792.892,1741.2428955078126,1758.1965
51,13,256,112,3,224,43.61,14.48,97.69,32.44,-83.74286237308297,77.81209953117195,49.776,62.30228729248047,50.088882
36,8,200,112,6,560,3.25,12.65,18.2,70.84,-902.4156783235123,182.58604136066128,45.40186666666667,67.95861053466797,62.95153
126,15,256,112,2,112,58.12,15.42,65.09,17.27,138.0047932793732,255.9978191516101,119.096,114.98409881591797,134.49405
3078,30,400,112,2,112,87.58,15.84,98.09,17.74,2375.7601174542847,3156.6502531492633,3063.222,3430.0830078125,3077.0332
95,12,200,112,16,1680,3.23,13.66,54.26,229.49,-602.3215056091897,-448.72117940904786,124.15,108.55726852416993,98.03573
6605,30,1000,112,12,1232,65.02,18.31,801.05,225.58,5024.065911964661,7682.189689493763,6961.468,6710.0662109375,7174.3774
392,48,200,112,6,560,64.51,15.35,361.26,85.96,3293.5355370746297,-347.64101004466943,706.51,285.2900650024414,233.97739
50,12,256,112,4,336,22.51,13.84,75.63,46.5,-200.59173764058573,56.605895968767186,49.99,25.711808156967162,54.026115
586,13,600,112,4,336,29.87,15.1,100.36,50.74,1491.1829089235987,613.2149913494292,579.664,552.2064697265625,588.2502
530,18,512,112,4,336,79.87,15.68,268.36,52.68,1609.7318218257726,859.555777171636,572.734,588.6027954101562,627.23303
60,15,200,112,8,784,11.06,14.2,86.71,111.33,-192.0244053939357,118.57538593774285,82.91,99.96852188110351,73.98045
1651,32,600,112,12,1232,66.89,16.28,824.08,200.57,3388.6589771773233,1940.3459179683505,1935.438,1615.8483154296875,1497.8474
100,14,200,112,16,1680,4.07,13.89,68.38,233.35,-392.5239448392824,-125.94287536569243,140.688,186.08387603759766,104.11222
3134,36,600,112,12,1232,49.7,16.45,612.3,202.66,3808.254098717137,2694.412918001838,3206.702,2903.348876953125,3019.5906
52,16,200,112,5,448,25.21,14.13,112.94,63.3,-51.275340361334656,-9.887784159221042,54.532,15.831242561340332,41.13483
2487,12,1000,112,4,336,39.76,16.14,133.59,54.23,3231.4886240958904,2197.5726770415195,2540.484,2292.280419921875,2481.069
80,19,200,112,8,784,16.06,14.08,125.91,110.39,227.57071614587835,36.26207644977558,115.25,117.1585578918457,71.8914
1081,15,512,112,2,112,68.73,16.41,76.98,18.38,1318.9356704360102,899.787603250333,977.856,985.35185546875,1047.3138
186,13,400,112,5,448,30.01,14.22,134.44,63.71,556.630566262427,223.2023413608739,186.706,251.73202819824218,176.17343
461,10,600,112,8,784,11.3,14.52,88.59,113.84,1128.6861882385415,732.7330231587698,445.94,430.8265075683594,463.5687
2468,12,1000,112,6,560,24.13,15.75,135.13,88.2,3207.5884343307916,2110.265242581847,2457.1581,2508.653369140625,2474.4617
585,24,400,112,6,560,47.79,15.17,267.62,84.95,1698.567055614367,458.6186265379164,633.358,557.9486572265625,463.3504
35,12,128,112,6,560,4.95,13.53,27.72,75.77,-814.9573659840028,-13.637985262464326,53.58,26.73417224884033,89.16168
1021,10,800,112,4,336,27.8,14.46,93.41,48.59,2099.088815547361,740.4051571004293,974.8753333333334,931.98232421875,1078.0673
201,8,512,112,3,224,24.75,14.05,55.44,31.47,572.6941128587862,168.08672202739547,212.724,189.90329284667968,207.48698
36,13,200,112,3,224,38.42,14.46,86.06,32.39,-342.07149175109726,4.641285975861024,36.399,49.014714050292966,23.905777
276,18,400,112,8,784,31.64,14.35,248.06,112.5,1045.2741835395473,178.27839265846376,272.974,286.55419006347654,278.82172
410,14,512,112,5,448,35.67,14.66,159.8,65.68,1178.1866054034092,420.93902348286247,413.146,359.3464782714844,411.6522
803,17,600,112,5,448,55.8,15.56,249.98,69.71,1898.8279355808638,937.9600569234965,783.022,751.9493469238281,761.52026
938,64,200,112,5,448,79.14,14.97,354.55,67.07,4983.866118116436,-265.4729140863134,1697.06,667.144140625,910.14075
4755,22,1000,112,8,784,55.7,17.11,436.69,134.14,4232.676048415229,5389.489023896083,4612.319333333334,4702.67421875,4705.263
110,24,200,112,12,1232,14.63,14.04,180.24,172.97,704.2642385404498,539.7569406715111,166.62216666666666,122.31378564834594,155.76347
1595,8,1000,112,16,1680,3.7,13.99,62.16,235.03,2668.492363965486,2444.368477944117,1719.186,1525.2545166015625,1603.4863
1548,28,512,112,4,336,,,,,2658.7196256753077,2618.4791513576856,2867.475066666667,2500.8441162109375,1598.9407
370,13,512,112,4,336,41.98,14.95,141.05,50.23,1085.2379199010047,415.096773364397,376.3678333333333,394.6156921386719,368.5206
4257,20,1000,112,12,1232,29.76,15.52,366.64,191.21,3975.0781081151254,3775.058823451647,4215.379142857143,4153.625244140625,4232.655
172,12,400,112,5,448,25.32,14.1,113.43,63.17,451.7317858774734,230.07972596805774,173.79,233.88966674804686,171.96237
4267,20,1000,112,8,784,46.38,15.91,363.62,124.73,4022.878487645322,4536.265814447423,4232.743428571429,4255.58251953125,4326.194
142,16,256,112,2,112,63.27,15.19,70.86,17.01,242.9035736643266,321.77114877712495,135.934,105.88846893310547,140.19641
61,13,256,112,5,448,17.2,14.16,77.06,63.44,-107.64305213818125,69.89711741051144,60.472,125.59079055786133,63.85958
805,30,400,112,6,560,67.64,15.28,378.78,85.57,2327.959737924088,939.4510802295292,997.926,687.8638793945313,825.05273
12426,30,1000,112,6,560,75.85,19.62,424.76,109.87,5095.766481259955,11495.25385848253,11410.038,12573.978515625,12274.39
340,12,512,112,3,224,54.7,15.07,122.53,33.76,992.2892343986003,394.0722362769548,357.0355,402.7832458496094,383.99356
2671,13,1000,112,4,336,31.42,16.27,105.57,54.67,3336.3874044808435,2604.223439159042,2693.798,2551.42041015625,2721.5828
13157,32,600,112,2,112,91.1,17.97,102.03,20.13,3508.1599260028142,7105.498436572074,11018.012,11760.29560546875,11703.977
7032,19,1200,112,8,784,42.93,17.59,336.57,137.91,4840.5819550389915,7334.321935316508,6821.344,7205.09931640625,6991.116
1062,22,600,112,8,784,52.71,15.66,413.25,122.77,2387.471552857984,1018.3826088708929,1094.4443999999999,953.1629516601563,1087.2397
661,13,600,112,16,1680,8.65,14.08,145.32,236.54,1347.7817703330093,495.8296299135395,683.32,644.1218688964843,693.39154
236,40,200,112,6,560,61.06,14.77,341.94,82.71,2454.345293995001,-199.08075463191062,389.216,352.83582763671876,109.79878
101,20,200,112,12,1232,11.41,13.82,140.57,170.26,284.6691170006354,447.4756263080316,100.45419047619042,130.94403400421143,78.2785
30,16,128,112,4,336,17.83,13.64,59.91,45.83,-371.46205467909,-62.67228750660206,36.526,9.921573638916016,17.454117
395,14,512,112,4,336,48.94,14.92,164.44,50.13,1190.1367002859583,479.71083606785805,404.1655,426.23671264648436,423.58896
41,16,200,112,4,336,20.53,14.23,68.98,47.81,-39.32524547878552,15.901738924878714,48.484,28.67902002334595,34.33566
84,22,200,112,4,336,42.84,14.19,143.94,47.68,590.0674368309355,114.3739172085647,95.518,72.01874160766602,52.9421
3133,15,1000,112,5,448,47.02,17.2,210.65,77.06,3534.234870368202,3260.097080956777,3168.072,3052.88486328125,3135.0203
36,19,128,112,5,448,15.82,14.44,70.87,64.69,-68.7158084067787,-72.7762397517264,44.286,147.15990600585937,1.4543381
38,12,200,112,5,448,17.15,13.69,76.83,61.33,-470.87046190114893,25.591480259768787,42.377,86.18973884582519,35.492813
440,15,512,112,5,448,41.8,15.08,187.26,67.56,1283.0853857883628,465.6874410716605,447.552,364.8147888183594,480.7387
134,20,256,112,3,224,65.27,0.01,146.2,0.02,650.5486003215917,366.24085669638373,128.496,133.6453544616699,175.70918
1006,20,600,112,8,784,41.66,15.11,326.61,118.46,2177.6739920880773,836.7976389434989,999.898,977.2728393554687,1014.07794
1546,30,600,112,12,1232,58.89,15.9,725.52,195.89,3178.861416407416,1625.5270878654942,1762.556,1444.558056640625,1587.9084
2051,10,1000,112,12,1232,7.97,13.82,98.19,170.26,2926.09030426559,2317.6407990830858,2128.653666666667,1951.585009765625,2043.7885
587,13,600,112,3,224,66.75,16.29,149.52,36.49,1503.1330038061478,699.2597726926904,582.674,598.1470458984375,572.4991
311,22,256,112,2,112,76.29,15.65,85.44,17.53,872.2962559740479,807.8479487035439,327.872,299.1930816650391,375.59076
126,19,256,112,4,336,41.49,15.27,139.41,51.31,533.699725054089,150.7639900777927,123.476,97.76893920898438,148.3963
565,18,512,112,12,1232,21.22,13.54,261.43,166.81,1514.1310627653795,460.752762362917,543.724,511.1930419921875,580.3761
556,19,512,112,5,448,66.99,15.98,300.12,71.59,1702.6805073281769,761.7696748192049,574.578,547.6171142578125,654.8187
2689,13,1000,112,8,784,19.89,15.14,155.94,118.7,3288.587024950647,2367.339665187189,2704.038,2699.53759765625,2761.771
601,13,600,112,8,784,18.86,14.38,147.86,112.74,1443.3825293934024,619.6399840157823,596.044,604.2726318359375,617.6504
3957,20,800,112,3,224,55.59,17.61,124.52,39.45,3160.0267142794455,3982.4094863967703,3578.004,4233.299072265625,3915.4766
1848,17,800,112,8,784,32.54,15.81,255.11,123.95,2785.5798987118387,1681.4295772578348,1819.774,1903.5956298828125,1831.0543
5363,40,600,112,6,560,87.26,16.91,488.66,94.7,4299.549789552246,6316.401893318593,5259.992,6053.4595703125,5606.4907
160,18,256,112,2,112,81.19,16.03,90.93,17.95,452.70113443423384,466.84203760266394,151.908,68.0361007630825,187.45781
56,14,256,112,3,224,50.08,14.9,112.18,33.38,21.155918011870426,106.20473318378254,55.758,37.083635330200195,61.724995
213,15,400,112,3,224,79.16,15.71,177.32,35.19,790.3283167974323,403.1410201846021,218.356,189.40253295898438,234.60185
1726,16,800,112,8,784,29.55,15.09,231.67,118.31,2680.6811183268856,1539.0971992874856,1704.672,1786.5457763671875,1728.276
9037,24,1200,112,12,1232,43.07,18.07,530.62,222.62,5317.275477433563,8995.4344170539,9277.566,8539.21171875,9052.977
46,12,256,112,3,224,36.22,14.17,81.13,31.74,-188.6416427580366,53.99784165443771,48.112,63.61505661010742,52.653267
249,17,400,112,5,448,49.42,14.74,221.4,66.04,976.2256878022412,279.62691222632907,245.786,245.88803100585938,235.88876
1987,18,800,112,8,784,36.53,15.41,286.4,120.81,2890.478679096793,1843.5308945642635,1973.716,2017.241650390625,1976.6469
31,14,128,112,5,448,6.91,13.72,30.96,61.47,-593.2097103315461,-66.6739039921705,33.746,38.00880584716797,31.22648
101,16,256,112,3,224,44.4,14.95,99.46,33.49,230.95347878177745,176.2633014097429,92.888,62.417179870605466,94.07167
1971,24,600,112,6,560,51.3,16.43,287.28,92.01,2621.1693033929896,1757.7653592192316,2147.906,1395.4524169921874,1830.1787
584,36,200,112,2,112,88.86,15.85,99.52,17.75,2082.550551985383,1752.1020802376183,782.564,615.4776733398437,446.6678
324,50,200,112,12,1232,41.72,15.06,513.99,185.54,3431.6325285492417,304.0055357183533,594.532,165.0568534851074,328.21948
1652,15,800,112,5,448,25.28,15.06,113.25,67.47,2611.632622589579,1667.0244669753376,1610.996,1629.1041259765625,1612.229
155,10,400,112,8,784,9.49,14.37,74.4,112.66,206.08394045991895,512.0859951435325,149.134,187.23055877685547,154.43999
1408,18,512,112,2,112,90.6,17.26,101.47,19.33,1633.632011590871,1444.7029685353582,1346.536,1535.454638671875,1365.3289
5091,14,1200,112,5,448,40.97,17.27,183.55,77.37,4351.9383377618715,5056.4606124276415,4959.156,5142.5703125,5091.0474
37,8,256,112,4,336,9.18,13.04,30.84,43.81,-620.1868591803998,96.60530389611193,37.742,27.437174248695374,29.466665
30,8,128,112,5,448,3.53,13.21,15.81,59.18,-1222.6023926412674,-65.31382951088324,32.676,81.64147186279297,25.012003
1632,15,800,112,4,336,33.81,15.61,113.6,52.45,2623.5827174721285,1842.8406271595427,1625.59,1627.7481689453125,1635.3679
25,15,128,112,3,224,22.38,14.45,50.13,32.37,-464.41074018149425,-42.28359128152954,28.834,9.223600769042969,28.395695
6208,64,400,112,6,560,86.04,16.36,481.82,91.62,5894.51827101251,7168.857217613728,5293.492,6443.66611328125,5839.849
834,16,512,112,3,224,53.31,15.74,119.41,35.26,1411.8843559384145,824.854469281664,799.914,613.2203002929688,672.74976
3827,18,1000,112,3,224,90.96,19.58,203.75,43.86,3872.831401288161,5554.128760547252,3648.706,4499.19482421875,3928.9402
41,10,256,112,4,336,16.68,13.45,56.04,45.19,-410.389298410493,67.38522094642155,40.66,44.12345507144928,34.231438
13946,24,800,112,2,112,85.32,17.98,95.56,20.14,3591.571930701809,6724.99339846553,10067.616,12012.40263671875,12775.065
1336,13,800,112,3,224,68.92,17.35,154.38,38.86,2425.7352515847706,1468.4180948545095,1335.666,1340.5069091796875,1346.7649
25,15,128,112,5,448,9.33,13.42,41.8,60.12,-488.3109299465925,-66.99419618875902,32.03,6.915006446838379,27.037027
646,14,600,112,3,224,76.15,16.58,170.58,37.14,1608.0317841911015,847.2910508106307,630.732,613.5094604492188,639.4767
770,8,800,112,2,112,53.96,15.84,60.44,17.74,1913.1914445425518,231.70511797976576,1192.678,705.4227600097656,1152.1936
115,18,128,112,6,560,4.03,14.31,22.57,80.14,-185.56468367428124,-55.18802319151882,130.96,260.4396408081055,147.49414
442,10,600,112,4,336,26.48,14.05,88.97,47.21,1176.486567768738,385.4838649484941,424.952,405.3706970214844,438.26602
87,19,256,112,5,448,43.61,14.91,195.37,66.8,521.7496301715398,51.045097633434125,89.85,121.78920240402222,75.75582
3998,19,1000,112,8,784,42.42,16.55,332.57,129.75,3917.9797072603687,4148.229510575547,4009.652,4044.643798828125,4055.925
1958,18,800,112,3,224,89.0,17.79,199.36,39.85,2950.2291535095383,3157.41763278913,2013.632,2531.965771484375,2165.4465
495,17,512,112,4,336,71.48,15.25,240.17,51.24,1504.833041440819,746.6171515556468,527.37,453.6406188964844,581.11926
2914,48,400,112,6,560,76.8,15.59,430.08,87.3,4216.137784853252,3628.2085676013085,3118.23,2964.866796875,3406.399
2907,14,1000,112,3,224,80.96,19.48,181.35,43.64,3453.2362797483465,3283.297836421423,2923.154,2740.77451171875,2884.8354
1679,20,600,112,3,224,54.47,16.32,122.01,36.56,2237.4244665008227,2053.899171670577,1600.248,1967.1837158203125,1674.9346
21,12,128,112,4,336,9.18,13.68,30.84,45.96,-791.0571762189045,-105.67162924580884,25.938,-22.168733978271483,17.70126
26,16,128,112,2,112,46.8,14.5,52.42,16.24,-347.5618649139917,84.38880788022016,39.704,105.22482147216797,35.056557
797,40,200,112,2,112,88.48,16.23,99.1,18.18,2502.1456735251977,2111.9658216807525,990.394,974.1486083984375,836.5256
150,17,256,112,2,112,69.98,15.03,78.38,16.83,347.8023540492802,392.09104046138384,152.552,96.33053359985351,161.03232
701,22,512,112,12,1232,30.89,14.56,380.56,179.38,1933.7261843051938,511.606008869643,686.2707333333334,706.2552001953125,674.5573
16369,24,1200,112,6,560,52.14,19.28,291.98,107.97,5388.976046728857,12193.697586982476,13328.884,14383.8728515625,15416.81
136,30,200,112,12,1232,23.41,14.95,288.41,184.18,1333.6569208501708,636.9948519215889,216.51216666666664,63.097843933105466,160.26428
221,16,400,112,3,224,79.81,15.29,178.77,34.25,895.2270971823859,479.1447097524026,233.846,222.97919006347655,253.19089
1996,10,1000,112,4,336,28.33,15.01,95.19,50.43,3021.691063325983,1468.1982992126007,1886.7111333333335,1852.69912109375,1999.4082
651,14,600,112,8,784,21.82,14.55,171.07,114.07,1548.2813097783558,609.892211447088,654.806,673.72783203125,665.4624
898,19,600,112,8,784,40.15,15.02,314.78,117.76,2072.7752117031237,765.582105118356,903.386,984.0468505859375,979.48114
331,22,400,112,6,560,63.8,13.98,357.28,78.29,1488.7694948444598,352.503915482259,391.99333333333334,278.8229248046875,408.57007
2467,12,1000,112,3,224,59.84,17.36,134.04,38.89,3243.4387189784393,2315.545784867964,2528.704,2124.139404296875,2455.2876
73,20,200,112,3,224,34.72,14.66,77.77,32.84,392.21997094357766,230.5665921788583,84.14133333333335,76.95140914916992,87.30663
226,16,400,112,4,336,34.97,14.77,117.5,49.63,883.2770022998368,340.10076045075544,226.4,113.32982635498047,227.09001
2906,14,1000,112,4,336,53.87,17.43,181.0,58.56,3441.286184865797,3038.695974609641,2893.852,2839.145458984375,2906.7036
3611,17,1000,112,8,784,33.65,16.32,263.82,127.95,3708.1821464904615,3449.8847875453184,3594.026,3620.0125,3631.0007
28,10,200,112,4,336,13.24,13.31,44.49,44.72,-668.7179277885068,-5.376698621286209,30.68716666666667,-14.834821891784667,16.501822
130,16,128,112,6,560,2.88,14.25,16.13,79.8,-395.36224444418826,-38.58732055697374,114.452,116.9524082183838,115.64577
110,8,256,112,6,560,3.63,13.59,20.33,76.1,-644.087048945498,287.7304952380787,106.58533333333334,94.56185913085938,116.00995
27,8,256,112,2,112,33.26,14.14,37.25,15.84,-596.2866694153015,-67.41339603745871,32.502,50.746525573730466,-19.702402
8361,22,1200,112,8,784,55.98,19.09,438.88,149.67,5155.278296193852,9324.808787496873,7902.972,8570.74697265625,8468.703
36,18,128,112,5,448,16.89,14.37,75.67,64.38,-173.6145887917321,-70.42468444104736,39.37,115.28270807266236,23.706264
95,24,200,112,6,560,33.1,14.55,185.36,81.48,775.9648078357445,-83.9600716679397,235.72733333333335,485.0919616699219,153.95207
551,12,600,112,6,560,22.51,14.13,126.06,79.13,1362.383938773547,540.1137862956459,554.744,690.2897033691406,554.2488
6451,50,600,112,12,1232,64.82,16.66,798.58,205.25,5276.837024106487,6543.171940863644,6499.692,5734.79111328125,7066.45
48,12,200,112,6,560,3.25,13.9,18.2,77.84,-482.8205567836983,75.89110024907507,77.8228,84.91366424560547,84.63951
5881,16,1200,112,3,224,94.19,21.96,210.99,49.19,4585.636088296877,7226.620093880284,5578.682,6343.1755859375,5879.7407
212,15,400,112,4,336,29.5,14.62,99.12,49.12,778.3782219148832,295.4721757422478,205.074,163.89098510742187,220.00647
781,8,800,112,4,336,18.0,13.94,60.48,46.84,1889.2912547774536,451.47029216667937,840.926,622.7416931152344,826.83026
86,13,128,112,6,560,2.23,13.81,12.49,77.34,-710.0585855990491,-19.13245184357595,74.486,53.32924041748047,95.39999
185,19,128,112,6,560,2.85,14.4,15.96,80.64,-80.66590328932784,-64.92398136164275,226.992,419.60321655273435,307.17572
43,16,200,112,3,224,46.33,14.17,103.78,31.74,-27.37515059623638,86.94437042469588,47.926,71.64747772216796,50.408684
196,14,400,112,3,224,67.19,15.46,150.51,34.63,685.4295364124787,336.0443971205688,195.954,180.51266479492188,186.84079
3371,16,1000,112,8,784,30.04,15.69,235.51,123.01,3603.2833661055074,3139.8072815904115,3334.838,3362.87978515625,3387.4224
1531,8,1000,112,2,112,54.36,16.83,60.88,18.85,2835.793692321174,629.4896736648482,1753.171,1678.761669921875,1399.7549
112,10,256,112,6,560,4.66,13.66,26.1,76.5,-434.28948817559126,202.9012969906164,108.7813,152.40223999023436,125.75206
1026,10,800,112,6,560,16.88,14.01,94.53,78.46,2075.1886257822625,887.528555284555,1019.3281,1026.5257568359375,1039.5815
30,17,128,112,4,336,16.09,13.92,54.06,46.77,-266.5632742941366,-51.97263904155807,33.592,21.874798011779784,22.287052
223,15,400,112,5,448,22.2,14.63,99.46,65.54,766.428127032334,234.8587181382087,221.068,291.4861267089844,220.45393
4404,12,1200,112,8,784,17.31,14.87,135.71,116.58,4106.290492344317,3822.366329609231,4310.46,4291.43388671875,4376.5654
741,16,600,112,3,224,88.07,16.43,197.28,36.8,1817.8293449610085,1189.3040694751598,757.792,784.4159790039063,781.6632
401,24,400,112,12,1232,33.0,14.22,406.56,175.19,1626.8664863190722,376.8214773080127,451.54,386.0998229980469,451.0717
